fecha,division,ipc,inflacion
2005-06-01,Arequipa,52.791220556164596,0.017007452703993398
2005-07-01,Arequipa,52.97638329893958,0.014564336372847153
2005-08-01,Arequipa,53.2144496825074,0.017898931123901285
2005-09-01,Arequipa,53.31033753144444,0.01530226700251891
2005-10-01,Arequipa,53.502113229318525,0.012261495151704827
2005-11-01,Arequipa,53.918729400562206,0.012291265752063962
2005-12-01,Arequipa,54.30228079631036,0.01879652605459059
2006-01-01,Arequipa,54.467604673788,0.02488645554656843
2006-02-01,Arequipa,54.566799000274614,0.03266378824854499
2006-03-01,Arequipa,54.659380371662095,0.03629638916750233
2006-04-01,Arequipa,55.05615767760846,0.0479577065894643
2006-05-01,Arequipa,54.68583219205851,0.04038497829779186
2006-06-01,Arequipa,54.675912759409876,0.03570086433671582
2006-07-01,Arequipa,54.59325082067104,0.030520534265385146
2006-08-01,Arequipa,54.99333460416697,0.03342860693426131
2006-09-01,Arequipa,54.81809129404065,0.028282577684053845
2006-10-01,Arequipa,54.917285620527245,0.0264507756010135
2006-11-01,Arequipa,54.837930159337965,0.01704789354265035
2006-12-01,Arequipa,55.27107871832943,0.01784083297814054
2007-01-01,Arequipa,55.02309290211295,0.010198506647241423
2007-02-01,Arequipa,55.254546330581654,0.01260376901169491
2007-03-01,Arequipa,55.525677489645005,0.01584901094912583
2007-04-01,Arequipa,55.76705035076238,0.012912137409164748
2007-05-01,Arequipa,55.710840232419976,0.018743575790555855
2007-06-01,Arequipa,56.45479768106944,0.0325350749879052
2007-07-01,Arequipa,57.6616619866563,0.056204954272908836
2007-08-01,Arequipa,57.93279314571965,0.053451178451178194
2007-09-01,Arequipa,58.818929128999876,0.07298389528922122
2007-10-01,Arequipa,59.404175655270784,0.08170269131193919
2007-11-01,Arequipa,59.50336998175737,0.08507687669580943
2007-12-01,Arequipa,60.05885821008229,0.08662359416128251
2008-01-01,Arequipa,60.18781083451486,0.09386455140916983
2008-02-01,Arequipa,61.05080147494822,0.10490096343725708
2008-03-01,Arequipa,62.14855202139984,0.11927588876317508
2008-04-01,Arequipa,62.221294527490024,0.11573579983398585
2008-05-01,Arequipa,62.29734351112973,0.11822660098522175
2008-06-01,Arequipa,62.70734672727431,0.11075319198781752
2008-07-01,Arequipa,63.04130095977918,0.09329663398130639
2008-08-01,Arequipa,63.85138795941969,0.10216311854346238
2008-09-01,Arequipa,64.34074663675354,0.09387823936140327
2008-10-01,Arequipa,64.70115268965483,0.08916842925525992
2008-11-01,Arequipa,65.01196157931281,0.09257612802845072
2008-12-01,Arequipa,65.38890001996187,0.08874697203259196
2009-01-01,Arequipa,65.32607694652035,0.08537054331703531
2009-02-01,Arequipa,64.91607373037579,0.06331239168110914
2009-03-01,Arequipa,64.7805081508441,0.042349436050223455
2009-04-01,Arequipa,64.66147495906019,0.039217770220001835
2009-05-01,Arequipa,64.18534219192455,0.030306247014489696
2009-06-01,Arequipa,64.29114947351025,0.025257052465067265
2009-07-01,Arequipa,64.43663448569058,0.022133641036399698
2009-08-01,Arequipa,64.85325065693426,0.0156905390709956
2009-09-01,Arequipa,65.21696318738512,0.013618377100570678
2009-10-01,Arequipa,65.20704375473645,0.007818887980376
2009-11-01,Arequipa,65.17728545679047,0.002542976299461097
2009-12-01,Arequipa,65.10784942824985,-0.004298139158576131
2010-01-01,Arequipa,65.58588937163607,0.003977162524674949
2010-02-01,Arequipa,65.6961286557292,0.01201636020985064
2010-03-01,Arequipa,65.94254587899617,0.017938076766026878
2010-04-01,Arequipa,65.82582193113286,0.01800681120883607
2010-05-01,Arequipa,65.96199987030673,0.02768011539254056
2010-06-01,Arequipa,66.38998767913883,0.032645834190495604
2010-07-01,Arequipa,67.24596329680305,0.04359831691297211
2010-08-01,Arequipa,67.72582841579664,0.04429350463954318
2010-09-01,Arequipa,67.79067505349848,0.03946384100588096
2010-10-01,Arequipa,67.51183451138058,0.03534573297500132
2010-11-01,Arequipa,67.63504312301407,0.03770880681818167
2010-12-01,Arequipa,67.85552169120031,0.04220185871718041
2011-01-01,Arequipa,68.17975487970949,0.03954913980620933
2011-02-01,Arequipa,68.65313533493288,0.04501036422860527
2011-03-01,Arequipa,69.52856494390765,0.054380961746484324
2011-04-01,Arequipa,69.9824914078205,0.06314648803073597
2011-05-01,Arequipa,70.06679203683288,0.06222965001966152
2011-06-01,Arequipa,70.33914791518059,0.05948427427231895
2011-07-01,Arequipa,70.63095778483886,0.05033751205400194
2011-08-01,Arequipa,70.70877375008105,0.04404442742244341
2011-09-01,Arequipa,71.0848842487517,0.0485938396785921
2011-10-01,Arequipa,71.68795797937877,0.06185765056190573
2011-11-01,Arequipa,72.20024641722327,0.06749760306807295
2011-12-01,Arequipa,72.37533233901821,0.06660932721712531
2012-01-01,Arequipa,72.38181700278841,0.06163210956819487
2012-02-01,Arequipa,72.84222813047143,0.06101822990459982
2012-03-01,Arequipa,73.52960249011088,0.05754523409811596
2012-04-01,Arequipa,73.75656572206731,0.05392883617494437
2012-05-01,Arequipa,73.69820374813565,0.051827857473392136
2012-06-01,Arequipa,73.61390311912326,0.046556651608739674
2012-07-01,Arequipa,73.89922832501135,0.046272493573264795
2012-08-01,Arequipa,74.3855781077751,0.051999266324284754
2012-09-01,Arequipa,74.74871927890538,0.05154168947272386
2012-10-01,Arequipa,74.71629596005447,0.042243328810493086
2012-11-01,Arequipa,74.76168860644576,0.035476917549847276
2012-12-01,Arequipa,74.84598923545815,0.034136726099812
2013-01-01,Arequipa,75.07295246741455,0.03717971689661326
2013-02-01,Arequipa,75.37773166461318,0.03480815454464525
2013-03-01,Arequipa,76.01322871409117,0.033777229032542655
